"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
0.9269369,0.38419002,0.8152126,0.388392,0.74335736,0.26341668,0.5978807,0.61661494,0.6123855,0.68783987,0.13914825,0.8257101,0.5024775,0.73360664,0.4436291,0.79282296,0.89880085,0.8770993,0.36908066,0.5114099,0.41153604,0.47391796,0.70947164,0.4474119,0.7044668,0.25318992,0.6074142,0.42589214,0.0039006094,1.0
0.96326494,0.4603928,0.8647871,0.30308822,0.72561157,0.28405002,0.57362765,0.7081785,0.6489316,0.68938106,0.18076213,0.77760106,0.48688668,0.7735761,0.46372783,0.77895546,0.8509109,0.6600496,0.39080536,0.54553026,0.43922675,0.5847625,0.7507326,0.4550212,0.77031124,0.16349101,0.6116426,0.3896182,-0.057234153,1.0
0.9901549,0.51089203,0.7962974,0.4854909,0.7575196,0.24848296,0.4677111,0.57571244,0.6288092,0.6434567,0.36221656,0.7262584,0.5352164,0.57868963,0.34670067,0.8381283,0.8323455,0.8737721,0.29725415,0.5594878,0.3853624,0.6019996,0.7084654,0.41612613,0.8933043,0.25447145,0.65227354,0.41574565,0.018294357,1.0
0.793317,0.48989415,0.6067511,0.72108537,0.52288854,0.23491518,0.47011712,0.7095528,0.44792685,0.5298897,0.3746074,0.4202946,0.8116464,0.5359549,0.51654506,0.4785302,0.38096684,0.43101093,0.6176467,0.61703527,0.4807153,0.5672726,0.8134832,0.49640566,0.7994859,0.27517954,0.6333721,0.44210157,0.02342055,1.0
0.88860494,0.4486552,0.6934742,0.5847545,0.69573194,0.18748887,0.4792746,0.72360945,0.5025995,0.45688272,0.59790957,0.43089384,0.37752938,0.29570025,0.65446705,0.41737562,0.61528784,0.4073687,0.6510625,0.6306724,0.5388451,0.6177972,0.8271711,0.3611186,0.823601,0.13485679,0.68567413,0.5013121,0.06947147,1.0
0.91109854,0.42678756,0.85055995,0.4393161,0.6959196,0.18670964,0.4968105,0.69219697,0.5297668,0.6311575,0.436993,0.60304797,0.5996874,0.65472275,0.51283085,0.5351555,0.5886101,0.5981861,0.5955278,0.56789076,0.4611971,0.53195703,0.82701963,0.44091445,0.8507432,0.20038974,0.69985944,0.43859398,0.09254598,1.0
0.77158934,0.52147645,0.52839696,0.711858,0.5251513,0.12172069,0.29692006,0.6425043,0.3428575,0.32747015,0.810612,0.10540432,0.46516585,0.065622926,0.52879226,0.1297701,0.27695566,0.1995347,0.7479107,0.5469598,0.52205324,0.47092956,0.7550786,0.261053,0.6835281,0.2400688,0.72559583,0.47608408,0.016085088,1.0
0.9586379,0.47689593,0.86326194,0.4061703,0.74525094,0.23198661,0.54539186,0.6517266,0.6039132,0.666833,0.24534696,0.8656812,0.43327534,0.7410763,0.5134539,0.74494123,0.81935894,0.7467123,0.37494195,0.52253664,0.4597762,0.5394381,0.7586439,0.42974383,0.73486626,0.22493662,0.6729382,0.4679983,-0.008251183,1.0
0.9170757,0.39437807,0.7466538,0.43496302,0.7299986,0.26497284,0.5499977,0.57120013,0.6188785,0.62967926,0.16826446,0.77754384,0.45518458,0.61992973,0.45272326,0.7758072,0.9283819,0.97878146,0.37846556,0.51973677,0.41953734,0.52024394,0.6903831,0.43335855,0.73046374,0.1960516,0.59904164,0.4889739,0.07205849,1.0
0.9904912,0.50435424,0.75766087,0.598494,0.7564436,0.22612031,0.4961668,0.6853453,0.51697814,0.52191615,0.58204764,0.52744496,0.42608523,0.36075377,0.466501,0.6557316,0.70245796,0.6090863,0.44217908,0.5728205,0.42572862,0.5676226,0.80960345,0.3070499,0.83555824,0.22698262,0.81602436,0.47082153,0.026805025,1.0
0.9703414,0.3789869,0.83147615,0.43125027,0.66463006,0.22378203,0.53103757,0.68231964,0.5787671,0.60747933,0.37172392,0.62294763,0.30791098,0.54356986,0.69770926,0.54485095,0.7579436,0.6166882,0.6736083,0.6274917,0.50762355,0.6012909,0.83601695,0.42114317,0.7502864,0.08137712,0.685258,0.45331258,0.020395871,1.0
0.98687756,0.52337044,0.8653748,0.33125088,0.74991345,0.2956504,0.58781356,0.7398491,0.63211584,0.66661596,0.3506507,0.67951626,0.42556992,0.6909756,0.46281207,0.6753269,0.77148217,0.6185799,0.45787588,0.5356368,0.47819403,0.578464,0.8116789,0.36736953,0.8023031,0.20124492,0.64394647,0.4703603,-0.054628663,1.0
0.98495716,0.45288163,0.91313803,0.40082183,0.7130256,0.19762845,0.51047146,0.6669582,0.5873835,0.6109867,0.46180627,0.6716765,0.27512264,0.56535894,0.56877244,0.5866805,0.7559759,0.654527,0.59024227,0.5580715,0.53663594,0.57668084,0.8121725,0.4213097,0.7446724,0.16740324,0.7381887,0.44942352,-0.02645306,1.0
0.99085945,0.36268324,0.846622,0.39670286,0.7378152,0.20861396,0.576204,0.66218245,0.63832086,0.6580035,0.39707735,0.62006605,0.3442279,0.4594757,0.5268025,0.7051385,0.8651828,0.79740304,0.5394584,0.6372647,0.47187582,0.6044695,0.812946,0.44258004,0.8445164,0.21283233,0.7098606,0.40276247,0.041982964,1.0
0.81252676,0.58193296,0.53265876,0.7058366,0.52435017,0.22263773,0.37222114,0.6753324,0.35305837,0.35406938,0.82241434,0.08116181,0.56713146,0.25421235,0.40542924,0.24104351,0.29351193,0.16733895,0.74389446,0.5766344,0.50143564,0.52149165,0.8304613,0.2979982,0.7062571,0.24405436,0.6999218,0.48479047,0.01811523,1.0
0.90649456,0.49555784,0.84117496,0.3589076,0.6653513,0.23116179,0.5293719,0.7075492,0.47054312,0.53609514,0.5121951,0.4126384,0.5289425,0.6419427,0.49636614,0.41838512,0.5314006,0.24610563,0.6698284,0.5472738,0.44965318,0.5266571,0.8320072,0.44057316,0.7486138,0.16591199,0.7211601,0.353706,-0.06444265,1.0
0.8558592,0.4361506,0.65008223,0.59858865,0.6154623,0.16761051,0.5019674,0.7154339,0.47311896,0.4893293,0.5318654,0.49171582,0.29452085,0.3624825,0.74264264,0.44100514,0.6197865,0.43296817,0.8405218,0.63429576,0.52809227,0.6112867,0.82592195,0.2844471,0.76280046,0.11421187,0.6391323,0.52107066,0.08977614,1.0
0.99544245,0.5183822,0.7942914,0.56891197,0.7147526,0.23759349,0.5321517,0.70615345,0.5378727,0.58092344,0.51260346,0.6209942,0.35924813,0.4612281,0.5547787,0.6526019,0.71405226,0.6411882,0.5713225,0.5967388,0.47906443,0.61347395,0.8140606,0.35840917,0.79371476,0.23186518,0.75304884,0.45864403,0.024488136,1.0
0.9515347,0.47839433,0.84632444,0.38829747,0.76406235,0.2432949,0.5526831,0.6922038,0.6769247,0.6480307,0.30633113,0.73478496,0.3697112,0.5749276,0.4929229,0.7737089,0.8790669,0.8494532,0.38568586,0.55017096,0.47741354,0.61130893,0.7582632,0.39965427,0.821488,0.20314547,0.65976405,0.48265445,0.05968123,1.0
0.9378592,0.51121527,0.80956477,0.43431678,0.6888898,0.23087566,0.5365274,0.7204546,0.51845574,0.5538509,0.55904365,0.48367235,0.47534496,0.526025,0.5222224,0.44690704,0.5787922,0.42905608,0.69770837,0.60081553,0.49854174,0.5489301,0.84555584,0.40736157,0.77715737,0.23305374,0.75384766,0.47067046,0.0002807635,1.0
0.9219592,0.44298428,0.85826087,0.3947024,0.7045763,0.23137148,0.5390903,0.658089,0.6029334,0.6407999,0.16581483,0.8512927,0.46067527,0.74214643,0.54027987,0.7352835,0.8565637,0.77099794,0.4301545,0.4976415,0.45112178,0.49571347,0.71354,0.40015805,0.7165333,0.16182661,0.62543136,0.47513118,0.025707502,1.0
0.9080554,0.4476968,0.89743114,0.33164337,0.72096145,0.24528868,0.58137393,0.71367985,0.59356195,0.64162177,0.27399063,0.68847424,0.5466039,0.7515239,0.5223079,0.6547913,0.75834817,0.51675296,0.5200244,0.5513002,0.44765264,0.5449173,0.75003904,0.47955382,0.7893523,0.17917012,0.6109759,0.395115,-0.034381524,1.0
0.7328254,0.61326635,0.51957333,0.868893,0.44898692,0.24143201,0.3727641,0.70686734,0.29778415,0.37813982,0.77749866,0.14978866,0.62581044,0.26433578,0.44438508,0.2802557,0.17634813,0.16986169,0.61791265,0.5529381,0.56481737,0.5481643,0.7868281,0.29435286,0.7007536,0.28764626,0.6428697,0.43656284,0.07136902,1.0
0.93356925,0.44052672,0.87141925,0.35439515,0.71642447,0.26700208,0.5520284,0.68148315,0.62448597,0.6543171,0.14513786,0.8208133,0.50438786,0.8301963,0.47500682,0.81080663,0.84582186,0.7012629,0.35266262,0.4833522,0.40685844,0.52030665,0.73440313,0.41844517,0.70761186,0.1325985,0.6157911,0.39922222,0.0208522,1.0
0.9715572,0.51198345,0.74015486,0.58572704,0.73628926,0.24284467,0.5202549,0.7323184,0.5429703,0.5610105,0.5203096,0.5502543,0.4632256,0.46262985,0.5378942,0.5670369,0.68412656,0.65229434,0.5944447,0.5853902,0.4982262,0.60480136,0.8761496,0.42173976,0.7679265,0.20912856,0.73233634,0.48386785,0.01355047,1.0
0.8414583,0.43016303,0.6740514,0.6411131,0.61723435,0.237774,0.5696908,0.58573925,0.484466,0.61372006,0.17603561,0.7429613,0.5788018,0.60340434,0.47345483,0.7772023,0.75462705,0.807676,0.46504205,0.5690304,0.42201036,0.544781,0.6825058,0.4640507,0.7785945,0.29491195,0.6107971,0.44386122,0.03338696,1.0
0.9158634,0.5826239,0.6805012,0.71064365,0.67397606,0.29622898,0.49940336,0.7316164,0.47331128,0.53989273,0.5627878,0.44447064,0.6257784,0.47062624,0.39402017,0.5854324,0.5784933,0.60072976,0.47091568,0.55764294,0.52065605,0.59412956,0.8370404,0.40346947,0.7798414,0.27714124,0.6785532,0.46387812,0.08840031,1.0
0.90571994,0.453938,0.7983377,0.34249464,0.64960355,0.27873293,0.5198184,0.7607156,0.531799,0.5375409,0.45915166,0.3764239,0.56150246,0.6206842,0.50282204,0.39414844,0.54219466,0.3141984,0.6582867,0.57158136,0.47520787,0.55430645,0.8571616,0.43457526,0.7612661,0.098189846,0.67075086,0.4244009,-0.02715651,1.0
0.8342818,0.48503456,0.71794635,0.5619205,0.6338095,0.20939471,0.49870533,0.6260379,0.4529936,0.48011434,0.42837182,0.48953652,0.6685507,0.5981203,0.4673051,0.57218707,0.69740206,0.41015193,0.6194815,0.5817542,0.43193513,0.47512895,0.73025364,0.43453246,0.7515021,0.20611635,0.6508431,0.42344317,-0.0069091697,1.0
0.96884906,0.41080368,0.78915036,0.41860318,0.7144599,0.254993,0.57869244,0.6372564,0.60782534,0.6376534,0.27029368,0.7397505,0.38647473,0.6283733,0.5641952,0.7045639,0.90379983,0.8398326,0.5664619,0.5764018,0.43921915,0.56451523,0.76826864,0.38184208,0.7620675,0.16267987,0.6032462,0.5064623,0.07976952,1.0
0.8183636,0.4865154,0.6090957,0.77331907,0.6292969,0.19240966,0.4825921,0.657257,0.41151473,0.50954103,0.5613792,0.4653908,0.5934227,0.38943142,0.5258955,0.5469255,0.55280936,0.62959594,0.61863816,0.6317179,0.5128411,0.5831656,0.7858984,0.35948768,0.8608989,0.26312557,0.65473783,0.49672022,0.078784145,1.0
0.9932576,0.4905659,0.84818554,0.49344674,0.7348807,0.2424564,0.54231846,0.66896886,0.59556484,0.6104381,0.44676486,0.6719841,0.32079846,0.49776283,0.54755616,0.69461757,0.85412514,0.728259,0.50376105,0.5902933,0.50371176,0.5911427,0.77981395,0.38515568,0.7700578,0.1965568,0.7103315,0.4556815,0.029006317,1.0
0.91508746,0.45307702,0.8380201,0.35172996,0.6660578,0.25191757,0.52968866,0.67705834,0.58692384,0.6529461,0.25864953,0.70703703,0.56788385,0.78917843,0.49815375,0.6535893,0.72999597,0.5318946,0.5790633,0.5626309,0.4184269,0.543701,0.75077015,0.42608446,0.7814704,0.14273995,0.58940476,0.41417184,-0.019669067,1.0
0.8029862,0.45517066,0.62300104,0.57267016,0.52393264,0.23101367,0.42718402,0.7162664,0.4325666,0.47578448,0.50581187,0.29475883,0.6792729,0.52789694,0.47861847,0.26948032,0.40429252,0.26138166,0.78046614,0.59580004,0.44222957,0.4548775,0.8357329,0.44071084,0.68758655,0.16788316,0.63484985,0.43841004,-0.05973331,1.0
0.8076661,0.41241187,0.62163436,0.6835359,0.7448222,0.18428214,0.42211825,0.4860954,0.47102997,0.47478476,0.44287038,0.5803274,0.43349203,0.31952608,0.40604126,0.7993098,0.7724061,0.89498264,0.25383657,0.58290017,0.3826893,0.63649386,0.6244378,0.332038,0.90004027,0.20044804,0.6710478,0.41772476,0.08141994,1.0
0.9935922,0.49683282,0.8221921,0.44142973,0.7481538,0.2884241,0.5686691,0.6506485,0.61312115,0.62546706,0.28195706,0.6963868,0.5148194,0.6394009,0.4416541,0.75430155,0.84733146,0.7321569,0.39210284,0.54541785,0.43011382,0.56308883,0.77710587,0.4825364,0.7538897,0.23730752,0.70011,0.43802842,-0.009511702,1.0
0.99140006,0.45702064,0.81685984,0.45880684,0.75124925,0.23991485,0.54442155,0.6920546,0.5692649,0.6126283,0.5036383,0.54392594,0.391724,0.47828063,0.48066473,0.6036277,0.7473934,0.72690094,0.56748426,0.5959361,0.47027078,0.58752424,0.83585685,0.4021266,0.8207732,0.21799323,0.7850937,0.45621786,0.04150804,1.0
0.89312434,0.5367879,0.69144195,0.74275655,0.7466972,0.20843929,0.3840833,0.6144271,0.4447532,0.45149425,0.6722911,0.51264465,0.35690373,0.2753182,0.44168687,0.66771895,0.6976313,0.65421504,0.39169025,0.5560068,0.43516243,0.5523937,0.72307503,0.20419157,0.74653894,0.21016599,0.71258503,0.40791878,0.07315462,1.0
0.40178436,0.5608904,0.2957122,0.9885218,0.36105704,0.048915043,0.31402504,0.44727716,0.14101775,0.20839186,0.7019847,0.0016240831,0.727573,0.020604488,0.45897815,-0.02137432,0.05903347,0.059031017,0.66894794,0.51468605,0.4487067,0.47457534,0.5632485,0.4069291,0.79407,0.35283288,0.65240735,0.34475794,-0.0028958996,1.0
0.9897746,0.40829176,0.8431157,0.3805143,0.7356688,0.26085776,0.5658142,0.5930124,0.6107455,0.6879345,0.22604278,0.8096441,0.4559631,0.7450843,0.43430787,0.80146044,0.87783396,0.8587378,0.3444736,0.5152463,0.42845884,0.5155888,0.7627395,0.44345063,0.7293436,0.21181038,0.6412953,0.42669326,0.010715194,1.0
0.9142818,0.5020001,0.75631994,0.66566616,0.77647203,0.18626292,0.46817535,0.66944665,0.5193473,0.5449576,0.5596517,0.55837095,0.5289985,0.40399295,0.3703466,0.73095363,0.71709186,0.71394104,0.2704144,0.5501252,0.476905,0.5524599,0.81508654,0.3414258,0.922144,0.24708647,0.72771376,0.44944105,0.03566295,1.0
0.92441565,0.54182684,0.74064755,0.45082384,0.6809153,0.26802054,0.5526669,0.6943334,0.4988297,0.5519978,0.48440585,0.4689388,0.60006565,0.63804346,0.3656221,0.52449614,0.6022167,0.44022667,0.5451573,0.5092994,0.481734,0.5093685,0.8555507,0.42602327,0.74478227,0.25134808,0.737033,0.47740516,0.0075599398,1.0
0.8757845,0.47241142,0.7785028,0.53409445,0.6929251,0.20500161,0.56061316,0.6914954,0.5219525,0.5800283,0.42957422,0.5897106,0.5115766,0.5373925,0.5248899,0.5821777,0.67824316,0.5858517,0.70023596,0.6073759,0.45299447,0.4791135,0.76557356,0.36477888,0.7876568,0.30665833,0.714521,0.48946205,0.0378379,1.0
0.9751475,0.45631272,0.922387,0.38660982,0.73252046,0.2544593,0.56123346,0.69198346,0.6141533,0.63516045,0.2238356,0.82554257,0.41721186,0.7702574,0.54760444,0.74570495,0.85601425,0.7073845,0.45929286,0.50582457,0.4548164,0.5252907,0.74712414,0.4635856,0.681116,0.14835355,0.6650142,0.42232713,-0.012301028,1.0
0.93788123,0.4613505,0.83286947,0.4958928,0.7871835,0.19806834,0.5617906,0.74957997,0.5317154,0.60443735,0.5216544,0.5566777,0.48313022,0.48139688,0.58292294,0.49079636,0.60117584,0.5556789,0.54358196,0.59982014,0.50125706,0.54392785,0.8670295,0.40185562,0.86779344,0.28020942,0.7258338,0.48253688,0.013060808,1.0
0.9645358,0.4407078,0.85016435,0.44081438,0.6763159,0.23173533,0.5621552,0.66292167,0.579299,0.6983273,0.32159194,0.7584971,0.3950894,0.64913046,0.61185336,0.5709987,0.7067225,0.73785716,0.6490421,0.5984386,0.53028935,0.56558144,0.8209868,0.43615913,0.7750484,0.23661943,0.67822814,0.52611506,-0.00058353366,1.0
0.8548238,0.45542118,0.66198134,0.52164984,0.5591147,0.13337602,0.38675344,0.76674765,0.39810768,0.40628746,0.68521017,0.19336548,0.5951312,0.29729536,0.56576705,0.17406127,0.22821401,0.094432615,0.6849414,0.5498212,0.4816471,0.49963295,0.89735377,0.3802562,0.7448618,0.18770874,0.7740899,0.42304048,0.008313455,1.0
0.77901495,0.5150083,0.61121786,0.6915067,0.5552398,0.2241645,0.4540174,0.7691849,0.41342577,0.43223464,0.6424764,0.30701438,0.516205,0.3550331,0.58982414,0.32111898,0.42325562,0.27149794,0.8793216,0.6354348,0.4952736,0.4973011,0.77491045,0.2875659,0.6942725,0.23002568,0.61714906,0.52307576,0.038829304,1.0
0.9009629,0.4184115,0.83886194,0.33048835,0.7105641,0.26976487,0.5747681,0.65492594,0.6200352,0.6845801,0.11735859,0.83503324,0.5287433,0.82874715,0.42313373,0.8049974,0.9024703,0.7439813,0.3686735,0.4859031,0.44044745,0.48426193,0.71532637,0.41340175,0.69126046,0.17180128,0.5543354,0.39687705,-0.011899676,1.0
1.0001088,0.4202283,0.896363,0.38997543,0.7144101,0.26123115,0.54474264,0.70954823,0.6212765,0.65581983,0.32409695,0.7479785,0.31571501,0.68877006,0.6091922,0.6683325,0.8049192,0.7406636,0.60278535,0.58609354,0.45337418,0.5674835,0.7962708,0.4113375,0.7063632,0.13238636,0.65986294,0.4536771,0.012177356,1.0
0.9229571,0.5069559,0.71789634,0.6759563,0.719342,0.20800117,0.49325025,0.69565755,0.54060614,0.561837,0.42440215,0.6371846,0.46810317,0.44252533,0.5128495,0.68546206,0.7017024,0.7458952,0.4717705,0.55815387,0.46421373,0.5710071,0.7929532,0.35365224,0.8424711,0.24479079,0.6735828,0.4976961,0.0624528,1.0
0.9393684,0.4101351,0.75954175,0.54284364,0.66233397,0.23350321,0.48038656,0.7398654,0.53769964,0.55822825,0.47218618,0.44484463,0.5493659,0.47012043,0.59633994,0.46723995,0.5793629,0.5347607,0.712096,0.6509847,0.45379883,0.5648164,0.8715359,0.4141989,0.80522054,0.15591702,0.75883144,0.46054295,0.068951175,1.0
0.9663701,0.44060665,0.8296793,0.3259932,0.6803299,0.2873219,0.56765413,0.6712917,0.5992609,0.6760237,0.15968837,0.79624414,0.51532686,0.80612767,0.481224,0.73594487,0.8479939,0.6284283,0.47675076,0.5246667,0.41147554,0.55569243,0.7484161,0.46211368,0.689048,0.14141016,0.57186806,0.37419435,-0.059527703,1.0
0.924186,0.42578974,0.8672379,0.26836705,0.6677483,0.24725805,0.5072367,0.684521,0.6237776,0.61963,0.15188454,0.70628136,0.469284,0.7810087,0.5899365,0.65344816,0.80321723,0.46340016,0.5007058,0.5425699,0.4312047,0.5768909,0.74825275,0.41071957,0.759164,0.022816155,0.5773983,0.3954995,-0.069575496,1.0
0.761548,0.3814826,0.58664405,0.659193,0.5696311,0.18389697,0.5516812,0.5685141,0.3938782,0.5377487,0.24281685,0.64574385,0.7144122,0.72316796,0.4879095,0.62152493,0.64477485,0.62097543,0.6686677,0.54045296,0.42594346,0.49870628,0.7433561,0.5401588,0.6981218,0.21895903,0.5604443,0.43014678,0.0037827636,1.0
1.0092083,0.49209005,0.87144196,0.38983518,0.7322563,0.28104278,0.57138884,0.7218369,0.6643864,0.642612,0.37596798,0.6783402,0.29808307,0.5677048,0.5122054,0.72302455,0.82749057,0.69757336,0.4105112,0.5574151,0.5028089,0.6229017,0.82385886,0.37471282,0.78943247,0.1556833,0.7067702,0.44752383,0.055147476,1.0
0.7107217,0.4652755,0.42290196,0.6653005,0.42039582,0.16682349,0.33507,0.73359454,0.41346252,0.27965608,0.46241534,0.18912357,0.6809957,0.38483253,0.6063135,0.16328903,0.28341198,0.029835388,0.8624151,0.54924476,0.405293,0.507129,0.7946369,0.44753492,0.64910245,0.035158217,0.52411324,0.4865255,-0.074227385,1.0
0.9249156,0.5249274,0.69952965,0.6000819,0.7419179,0.21257631,0.5188859,0.74507844,0.5273316,0.5418459,0.5809479,0.48382407,0.4381799,0.27938735,0.54591537,0.51717407,0.6092072,0.5438211,0.5190663,0.58652306,0.507234,0.5797743,0.82417864,0.31732178,0.81571376,0.30891702,0.7438852,0.49888697,0.045746326,1.0
0.92397255,0.4262763,0.8218211,0.636032,0.7416475,0.17403732,0.43968633,0.712916,0.5864208,0.5546025,0.49615374,0.6336991,0.42609227,0.32490742,0.5931945,0.6697238,0.7758563,0.69816947,0.5216758,0.61376965,0.47339883,0.5276118,0.7379598,0.30862677,0.8054718,0.2073547,0.7063051,0.43906322,0.06016233,1.0
0.9572589,0.45804864,0.8973686,0.25534487,0.7248131,0.27448428,0.58434993,0.7290368,0.6706868,0.69231945,0.16467632,0.8387408,0.43221772,0.80829155,0.52171844,0.7463283,0.8366047,0.6410696,0.42609978,0.50335026,0.4625322,0.55161655,0.75324064,0.39218467,0.72794414,0.15301801,0.5781395,0.4414206,-0.02370774,1.0
0.9752232,0.44242668,0.86282766,0.37260073,0.7839656,0.20219038,0.54687387,0.67406726,0.6569328,0.68361354,0.36250612,0.785292,0.27944982,0.5309674,0.56187105,0.6940504,0.8350757,0.85003906,0.45680377,0.5774935,0.49569732,0.61057305,0.77831507,0.36409113,0.85327566,0.22445934,0.64829046,0.50303584,0.014533021,1.0
0.8147346,0.59169906,0.5962542,0.80469114,0.600953,0.18658504,0.34223068,0.7318936,0.3661451,0.38538614,0.8354256,0.22118998,0.624171,0.2417672,0.4307791,0.33815292,0.3195305,0.204482,0.5431489,0.5299172,0.5454381,0.48948717,0.84543854,0.23720813,0.7407302,0.26212442,0.66406953,0.44103783,0.06169025,1.0
0.9281249,0.44975954,0.88335085,0.4133884,0.736427,0.17298146,0.5292192,0.7407813,0.5399409,0.5930269,0.49035576,0.60007036,0.4430617,0.56338614,0.62688863,0.48487106,0.5866462,0.4423211,0.6511357,0.6098358,0.47163752,0.5380929,0.8202657,0.41337487,0.81892276,0.22813869,0.74903417,0.4522814,-0.014944648,1.0
1.0002977,0.51920575,0.804669,0.4941972,0.73785985,0.27064845,0.5436642,0.6803472,0.5611773,0.60768545,0.45536223,0.60555285,0.53177565,0.65375316,0.39097106,0.7115433,0.7001019,0.6365124,0.420585,0.5299655,0.42869198,0.55469435,0.85542494,0.37679133,0.81526506,0.2317945,0.75151247,0.45810214,0.036372118,1.0
0.96886283,0.4010267,0.85196245,0.29070204,0.6808685,0.2747389,0.59754694,0.682745,0.6033919,0.65597624,0.22560836,0.73340213,0.33129716,0.75882554,0.63168555,0.629554,0.80668145,0.6055061,0.5881587,0.5678337,0.4471972,0.5973152,0.78922707,0.42651784,0.73514307,0.08027044,0.5779814,0.44965705,-0.027098786,1.0
0.98123807,0.42626253,0.80180854,0.30183205,0.6839042,0.2335305,0.545173,0.6589838,0.6208442,0.65395385,0.22524272,0.7342021,0.4568016,0.74032897,0.5579128,0.69354653,0.81573206,0.603443,0.61064434,0.5777047,0.44357586,0.635282,0.7918621,0.4489084,0.8092747,0.10108447,0.5423192,0.41407856,-0.07229828,1.0
0.9591693,0.4985362,0.8662764,0.47277048,0.7062808,0.23480862,0.50835407,0.74672234,0.5655672,0.61726224,0.48943704,0.56384915,0.57163745,0.62268543,0.4838986,0.57099205,0.61523277,0.52250844,0.58779603,0.596586,0.48084491,0.548388,0.8357491,0.48999846,0.7906679,0.23965015,0.7289248,0.42583242,-0.046366453,1.0
0.6409406,0.5138439,0.46235314,0.81493855,0.5449429,0.020425258,0.30563092,0.52157176,0.22739552,0.28901514,0.7690243,0.015989361,0.3782023,-0.018665735,0.63923097,0.1022454,0.28694993,0.20712526,0.8240942,0.5323167,0.36650798,0.42611122,0.60955536,0.18402657,0.71402264,0.29042515,0.65427756,0.39499578,0.0072000395,1.0
0.8606765,0.4232251,0.67598087,0.6360691,0.5894489,0.1686016,0.4177373,0.68645334,0.42925265,0.5049756,0.5105782,0.45104685,0.765109,0.46955347,0.4963797,0.38361493,0.43280673,0.4308624,0.6770309,0.584833,0.4911502,0.43932122,0.8337814,0.44995382,0.7392163,0.25792578,0.7469973,0.45437345,0.053029582,1.0
0.8139224,0.46374318,0.61062276,0.695545,0.5579998,0.1984631,0.4985362,0.71350455,0.43856725,0.5164433,0.48940572,0.39761218,0.62749,0.37169352,0.5696613,0.39290234,0.44515973,0.44189322,0.7408328,0.6275815,0.52454334,0.49070024,0.8095663,0.35629278,0.77513075,0.32977143,0.6583901,0.5159078,0.07132083,1.0
0.8828922,0.46395898,0.7154719,0.595066,0.588018,0.28229967,0.50516087,0.675083,0.4783453,0.58866686,0.40569,0.48945114,0.6789318,0.61295503,0.49483988,0.5193816,0.55654365,0.5410384,0.580511,0.60982907,0.49571958,0.5990878,0.823481,0.50880814,0.80014396,0.18378113,0.62490964,0.4284769,0.050052907,1.0
0.7138204,0.5238436,0.56155056,0.83292466,0.57434374,0.14399108,0.33353785,0.6478615,0.33545467,0.41669932,0.7138934,0.22637576,0.5544438,0.13713706,0.5400221,0.28883824,0.31918454,0.40195844,0.58733094,0.5637826,0.52017033,0.5522338,0.7397682,0.28155723,0.79813546,0.24455196,0.6801898,0.41669002,0.10452641,1.0
0.8556687,0.4506841,0.74654156,0.45342532,0.62045443,0.19360833,0.5022505,0.7053753,0.51334405,0.4787551,0.46665996,0.456301,0.5419796,0.53038764,0.5202561,0.44529676,0.6201324,0.39127478,0.7166924,0.579339,0.50393677,0.5424287,0.83130735,0.47365493,0.7532455,0.13282602,0.72666204,0.45641658,0.050859444,1.0
0.94437367,0.4932126,0.814192,0.49967754,0.6880496,0.22611342,0.52883995,0.6907157,0.5537343,0.62178373,0.3600597,0.6879674,0.5057916,0.63600665,0.525021,0.62581235,0.6900133,0.6286502,0.5247098,0.54583347,0.45562997,0.53652865,0.78652126,0.40378153,0.80484104,0.236045,0.68264717,0.48640853,0.0065705455,1.0
0.9985902,0.43930763,0.81403816,0.46896294,0.66175234,0.2776077,0.51975626,0.6831079,0.6348561,0.65772843,0.2106833,0.7734378,0.497135,0.6760958,0.56716037,0.7210945,0.8037568,0.7675018,0.5527061,0.56668615,0.41881454,0.55940425,0.761165,0.43604684,0.7134419,0.16565135,0.63494796,0.4654925,0.032499522,1.0
0.9479091,0.38452077,0.85523194,0.33573994,0.6511082,0.26387063,0.54051054,0.7010183,0.5950209,0.6355905,0.275557,0.71173024,0.39758718,0.7258813,0.6292312,0.6050337,0.8094513,0.5748419,0.73880374,0.61491174,0.45529532,0.5454372,0.7454315,0.40950543,0.6784187,0.08864108,0.5563378,0.4313085,-0.042939775,1.0
0.92505616,0.45137233,0.85688317,0.46115977,0.7689475,0.27449563,0.5324562,0.6119141,0.637732,0.65826213,0.2699068,0.742561,0.486788,0.68097013,0.36185282,0.86009735,0.90129673,0.94628125,0.25211754,0.5163747,0.41058064,0.5477024,0.6997219,0.4177276,0.82633114,0.21320167,0.5998308,0.42219967,0.045243703,1.0
0.8588683,0.43699956,0.7563579,0.46513662,0.732735,0.23738605,0.51863426,0.51306736,0.57220006,0.65905523,0.2763883,0.7719103,0.49550942,0.6568928,0.3344664,0.8398562,0.87151414,0.96587366,0.27033234,0.53623235,0.44412547,0.54969454,0.6715097,0.4121132,0.8026681,0.2739853,0.5833239,0.42433372,0.044466063,1.0
