"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
0.9620556,0.39460713,0.8694659,0.295426,0.77510494,0.4013669,0.54755354,0.6894643,0.62432474,0.6672485,0.13904977,0.8456721,0.4750187,0.81307626,0.6007857,0.799018,0.76548165,0.7461883,0.4778282,0.52925146,0.45561504,0.49403715,0.7714287,0.6164999,0.7575945,0.19316924,0.65739834,0.42014268,0.022431323,0.0
0.97201145,0.41133878,0.8844469,0.21945943,0.7315689,0.229841,0.5584182,0.67233086,0.6331117,0.652283,0.2974192,0.8688147,0.29210156,0.85968864,0.70459175,0.73396623,0.7883755,0.7222198,0.50681806,0.5051302,0.45837334,0.54071844,0.7753899,0.47740442,0.77468026,0.15433705,0.65752995,0.41218495,0.00012966082,0.0
0.97715867,0.39754423,0.85724264,0.18171361,0.77667594,0.37227088,0.5445325,0.6838907,0.6074588,0.68081504,0.24667451,0.690637,0.73627555,0.88114053,0.5851759,0.8598538,0.80273837,0.6497494,0.54465556,0.52557325,0.45048326,0.4628973,0.78187907,0.6009214,0.7347382,0.1727097,0.65152395,0.4140427,0.006483041,0.0
0.81005347,0.4418019,0.7393074,0.57318056,0.7393552,0.16053894,0.46156284,0.69880646,0.45986837,0.47765172,0.6072154,0.41305658,0.21984696,0.3619936,0.5806686,0.31303537,0.36551255,0.36012912,0.73502743,0.5177003,0.47656262,0.524804,0.737719,0.35612524,0.6404488,0.25666764,0.82435995,0.4840308,0.00012966082,1.0
0.9771138,0.39748004,0.85721844,0.18175042,0.7766586,0.37228036,0.5445454,0.6838875,0.60745484,0.6808054,0.24667525,0.69063836,0.73629457,0.88114786,0.5851877,0.8598593,0.8027391,0.6497611,0.54463077,0.5256411,0.45049247,0.46287403,0.781852,0.6009282,0.73469824,0.17269284,0.651511,0.41406146,0.006581583,0.0
0.9587693,0.4092995,0.87090516,0.19548568,0.77534366,0.38531017,0.5414554,0.67147803,0.5951904,0.68285936,0.25164592,0.68782365,0.737656,0.88495654,0.64058435,0.8428911,0.8145227,0.65853477,0.6253775,0.52388346,0.46519372,0.44527277,0.7799713,0.60083866,0.792533,0.2158934,0.65800023,0.42356762,0.0045472053,0.0
0.97889704,0.40002862,0.85817933,0.18028924,0.77734756,0.37190413,0.54403126,0.68401575,0.60761136,0.6811901,0.24664567,0.69058305,0.7355417,0.88085616,0.584721,0.85964084,0.802711,0.6492959,0.54561365,0.52294725,0.45012686,0.46379718,0.7829277,0.6006572,0.73628306,0.17336294,0.6520239,0.41331813,0.0026697165,0.0
0.8950736,0.4147917,0.97005534,0.37530643,0.7437111,0.2656989,0.55799127,0.6718937,0.66090924,0.6579116,0.22651191,0.72603405,0.684621,0.85759157,0.5746468,0.7263749,0.8257893,0.711361,0.50177115,0.51757634,0.45280823,0.5270498,0.78699577,0.49902633,0.7031125,0.21997517,0.64093053,0.39706248,0.0060681263,0.0
0.8533205,0.57128775,0.6660929,0.6580696,0.7416875,0.15018204,0.5195666,0.70142055,0.4229158,0.47629905,0.6636208,0.38982987,0.4649926,0.3541079,0.34436136,0.6450025,0.70176035,0.73538256,0.32575083,0.53261787,0.4706434,0.48994812,0.76331455,0.38972965,0.82828224,0.36481136,0.67866915,0.45466638,0.00012966082,1.0
0.92060924,0.44609463,0.94445693,0.38295752,0.74593645,0.25860602,0.56487274,0.6759795,0.53158504,0.6839693,0.24230537,0.8343636,0.3931935,0.83663875,0.5323858,0.83222175,0.76002294,0.7451242,0.41140467,0.5107869,0.45428714,0.49045524,0.77845335,0.48382828,0.63615847,0.2131141,0.6579738,0.42062518,0.00029433006,0.0
0.9236344,0.44553238,0.9204372,0.2818864,0.74483407,0.22368345,0.56820446,0.6710876,0.5739429,0.65928155,0.16395217,0.8302243,0.5008712,0.8018552,0.6621924,0.79634297,0.7889226,0.7036949,0.45745516,0.5205202,0.4507249,0.47548148,0.7783265,0.49866965,0.661538,0.29369304,0.6755433,0.4256734,0.00012836422,0.0
0.9703751,0.41782093,0.89388657,0.36207563,0.7352074,0.25041285,0.558464,0.6739818,0.61856264,0.67149395,0.11629399,0.8054772,0.16001257,0.8415205,0.56995565,0.7413136,0.8008249,0.66060513,0.43063506,0.5007588,0.45342192,0.50200117,0.7773993,0.4440373,0.76869047,0.21522412,0.6558161,0.41325554,0.0010113545,0.0
0.96059555,0.38101903,0.89465016,0.2531036,0.71537405,0.2533679,0.55158365,0.67304015,0.612864,0.6814227,0.3411324,0.689646,0.47614732,0.90233094,0.53497714,0.8429414,0.82272077,0.63997996,0.49429578,0.5325052,0.45520937,0.47864306,0.77754176,0.42364785,0.6775308,0.16873223,0.64786077,0.41761208,0.03324244,0.0
0.97115016,0.4033569,0.91171193,0.2316716,0.71153486,0.23710534,0.54948217,0.67479503,0.6676494,0.64928234,0.2627372,0.8751229,0.32410866,0.8298399,0.63539255,0.7603134,0.78005755,0.78208613,0.537148,0.50724477,0.4597739,0.55862707,0.7745145,0.53557235,0.760697,0.16263317,0.6611287,0.41487038,0.00014262692,0.0
0.95487213,0.39928296,0.9103997,0.3526433,0.7183593,0.25056598,0.5576991,0.6726987,0.59364116,0.67283016,0.2863455,0.8918609,0.5780869,0.8278167,0.6288775,0.8143241,0.7616678,0.75992244,0.42102855,0.5338048,0.46095926,0.5262852,0.7712149,0.5352506,0.71393394,0.17510334,0.65448135,0.42226914,0.032590248,0.0
0.85055983,0.38737234,0.94463456,0.22947548,0.7403248,0.23403466,0.56149036,0.67290574,0.6459621,0.6805278,0.24860966,0.8472645,0.32834777,0.7901953,0.4549333,0.8047962,0.76702464,0.72769123,0.45392922,0.5034744,0.44844204,0.52461815,0.82105154,0.5369375,0.71678424,0.45626354,0.6799594,0.45066556,0.006483041,0.0
0.92364967,0.44672674,0.92421997,0.2859051,0.7402928,0.21818174,0.56872636,0.6706587,0.5726184,0.65911186,0.18421644,0.8354883,0.4964831,0.8024001,0.6587473,0.7911309,0.7925594,0.69542366,0.44484454,0.51986337,0.4511174,0.4792089,0.77981025,0.5558758,0.65531343,0.28945547,0.6756658,0.4260595,0.00034878764,0.0
0.9146391,0.44371614,0.9487983,0.45189106,0.74089944,0.28970924,0.5628581,0.67396224,0.5738641,0.70549196,0.13802288,0.83140045,0.54798234,0.79093397,0.6180658,0.73662055,0.8010151,0.69124895,0.51860833,0.53423184,0.4574993,0.5680327,0.77618176,0.4626847,0.6430919,0.35277715,0.6916987,0.4178805,0.004359197,0.0
0.9733192,0.42423487,0.8984805,0.31435582,0.73335445,0.22482222,0.5608206,0.6682847,0.5890729,0.67084646,0.17085819,0.8645298,0.61395437,0.82515836,0.67075455,0.79045844,0.7742831,0.6676434,0.45407254,0.51296055,0.45096004,0.47530794,0.78406876,0.5096374,0.71845794,0.29796505,0.6512375,0.41456476,0.00025672844,0.0
0.9255034,0.42815948,0.86941,0.08601999,0.8057285,0.35441837,0.56705433,0.681404,0.622369,0.6433485,0.16998744,0.83470947,0.441063,0.8299426,0.68457216,0.7616031,0.75514317,0.7512837,0.49440187,0.52196324,0.4560949,0.5297642,0.76546526,0.6165918,0.71752053,0.10706103,0.67516243,0.40877917,0.00012966082,0.0
0.8907303,0.42340055,0.9846914,0.48526865,0.7162311,0.31984785,0.5522501,0.67952967,0.6069862,0.6839631,0.111067496,0.85489035,0.5440334,0.75734407,0.44649878,0.71961427,0.82205504,0.6877312,0.5565473,0.50752825,0.45853314,0.5806886,0.7785969,0.5268574,0.7027541,0.38823435,0.6454513,0.42767835,0.010519383,0.0
0.9792156,0.40048394,0.85835105,0.18002819,0.77747065,0.37183693,0.5439394,0.6840387,0.6076393,0.68125886,0.24664038,0.69057316,0.7354071,0.880804,0.5846377,0.85960186,0.802706,0.64921284,0.54578924,0.522466,0.45006156,0.4639621,0.78311986,0.60060877,0.73656625,0.17348266,0.6521155,0.41318533,0.0019708446,0.0
0.9717498,0.41653824,0.8980652,0.32866684,0.7290112,0.23379235,0.5589303,0.67046255,0.6152379,0.6681352,0.12663993,0.84163046,0.40186816,0.8219839,0.5338917,0.76142,0.7906357,0.6657003,0.48894867,0.50955397,0.45133802,0.48442313,0.7792324,0.5128835,0.7460919,0.33480442,0.65095854,0.41363803,0.002406505,0.0
0.9220026,0.4301784,0.91664344,0.15351397,0.7420146,0.21212682,0.57151204,0.66906947,0.629511,0.6479262,0.25985938,0.8286588,0.14995733,0.8498948,0.6005054,0.75633454,0.7688849,0.76852113,0.47944158,0.51106983,0.4580037,0.5466717,0.7683833,0.52505654,0.67675394,0.099054664,0.67345864,0.40797463,0.00012966082,0.0
0.97889996,0.40003285,0.85818094,0.18028681,0.7773487,0.37190354,0.5440304,0.684016,0.6076116,0.6811907,0.24664563,0.690583,0.7355404,0.8808557,0.58472025,0.8596405,0.80271095,0.6492952,0.54561526,0.5229428,0.45012626,0.4637987,0.7829295,0.60065675,0.7362857,0.17336404,0.65202475,0.4133169,0.0026632336,0.0
0.89430255,0.43917057,0.9358768,0.34264526,0.76094586,0.26396897,0.57858354,0.6572644,0.6253558,0.71825427,0.17442179,0.83625996,0.52472407,0.7686664,0.60457706,0.6865896,0.7932478,0.6453384,0.54349756,0.5379673,0.44914177,0.53352183,0.7734751,0.4585475,0.71935606,0.21435009,0.6074852,0.36213887,0.0032804187,0.0
0.96471703,0.3881757,0.8998077,0.25224063,0.7152051,0.24823338,0.5505542,0.67289037,0.6109886,0.68220335,0.35665625,0.6984825,0.5039731,0.90000725,0.5284582,0.8383982,0.8245756,0.6313548,0.48866132,0.525986,0.45460454,0.48446238,0.7811844,0.45802367,0.6787944,0.16773364,0.6493537,0.41606238,0.023222255,0.0
0.9282887,0.43756586,0.9035747,0.25078696,0.7686947,0.27934662,0.5675549,0.67462534,0.55613804,0.66426706,0.2041133,0.8712597,0.652776,0.8274161,0.57211685,0.7938759,0.760062,0.71719843,0.5139961,0.51695174,0.45500138,0.50914574,0.775261,0.20994034,0.58726865,0.3026153,0.667242,0.43392372,0.001012651,0.0
0.9010345,0.4679952,0.9116264,0.4430963,0.7380631,0.24985471,0.5713894,0.6741389,0.50897866,0.69265527,0.12732533,0.7977876,0.401133,0.85699344,0.68371767,0.760525,0.79995465,0.7125042,0.5665581,0.51032764,0.45812568,0.5200587,0.7684475,0.5089474,0.7423558,0.3459004,0.6134576,0.4102889,0.008746919,0.0
0.7919861,0.31173417,0.8893459,0.5849596,0.8641816,0.29123458,0.5512712,0.66075,0.58130115,0.783572,0.2448962,0.8061428,0.44647193,0.78955853,0.7088355,0.72935206,0.7855216,0.6698101,0.5748605,0.4148842,0.4426629,0.620815,0.783473,0.30681476,0.6122196,0.41009504,0.60722274,0.5148865,0.0029134785,1.0
0.9684137,0.4182767,0.8909564,0.35035157,0.74420595,0.270519,0.55928665,0.6746977,0.5938888,0.6741218,0.23702696,0.88137037,0.45280942,0.8313211,0.45875812,0.7521294,0.78543025,0.6868751,0.47062406,0.5098099,0.454796,0.5142479,0.77339643,0.3896886,0.77970445,0.21370591,0.65626264,0.412592,0.0041089514,0.0
0.91591924,0.43363386,0.95787793,0.32881632,0.7318089,0.2792769,0.55820465,0.67928016,0.59215236,0.66267157,0.19951724,0.83090395,0.29250473,0.8213839,0.53708404,0.7782551,0.78120756,0.7868895,0.5792985,0.51476467,0.45615682,0.5218069,0.7662162,0.43710357,0.7146803,0.2228283,0.6640527,0.4223762,0.0012953116,0.0
0.8842989,0.4497653,0.8536434,0.41112846,0.68456,0.22785747,0.52917755,0.68628854,0.5352148,0.5991364,0.2579539,0.6368084,0.30274022,0.6945568,0.7982686,0.59423673,0.61365724,0.59109074,0.6828214,0.5189519,0.46953145,0.55765104,0.7923516,0.5085063,0.6448537,0.44585449,0.6886124,0.4275283,0.01458036,1.0
0.9741923,0.41455868,0.8881489,0.25753695,0.74711365,0.2790198,0.55284154,0.67443013,0.65890956,0.6607474,0.2737847,0.7419975,0.72454894,0.894713,0.5749394,0.8130859,0.7858994,0.7417767,0.49407676,0.5113505,0.45007563,0.48082808,0.7770852,0.20241942,0.70802706,0.47930244,0.6455425,0.40825096,0.00074814295,0.0
0.8394905,0.4318215,0.7301139,0.3860335,0.72362876,0.15669662,0.5310688,0.68963116,0.5197526,0.5295677,0.3098926,0.60793096,0.31662714,0.54664534,0.57046837,0.6356666,0.6440965,0.60354954,0.4631099,0.52854794,0.46761343,0.499612,0.7604286,0.40764737,0.6371324,0.404988,0.7330607,0.37576175,0.031766903,1.0
0.97268057,0.42229328,0.8949792,0.30288827,0.7381239,0.24258351,0.5592804,0.6711894,0.5796979,0.6756014,0.26479813,0.88653183,0.5881213,0.834054,0.5897922,0.80700135,0.76290107,0.71459633,0.4965306,0.5135391,0.45152694,0.47748727,0.7819466,0.44098902,0.7197237,0.2987376,0.6507493,0.41261458,0.00034878764,0.0
0.9778872,0.40774462,0.8778289,0.24012181,0.733391,0.22909062,0.5559941,0.6676707,0.5920498,0.6869499,0.31402004,0.7006196,0.6103182,0.90106,0.44175828,0.8319871,0.8142569,0.66742814,0.55311066,0.5159019,0.45730835,0.5315231,0.7705458,0.4358216,0.79192114,0.25382587,0.6474251,0.40917546,0.0032415206,0.0
0.9134691,0.45510602,0.9104567,0.28334412,0.7389791,0.2244873,0.56572175,0.6766286,0.55655473,0.65161884,0.17075938,0.8713834,0.7122394,0.8030277,0.63778734,0.79949564,0.7915596,0.69348574,0.45563185,0.52055705,0.45199007,0.48179236,0.7807539,0.50521195,0.67250425,0.2931084,0.6648542,0.41722754,0.0018126583,0.0
0.9735243,0.41443685,0.88456213,0.30826148,0.7487058,0.2831321,0.5565172,0.6740828,0.6206006,0.66561466,0.059100576,0.8476796,0.5641116,0.80557555,0.54385495,0.76233286,0.7831546,0.66837513,0.50264674,0.5121824,0.45265868,0.5049447,0.76986164,0.22176886,0.7811317,0.38810757,0.6537163,0.41118824,0.0016026078,0.0
0.96434027,0.3992876,0.87124515,0.190683,0.73477906,0.22969009,0.564021,0.6688875,0.6193361,0.6465834,0.31224418,0.9107156,0.5613625,0.84661376,0.67274725,0.72856104,0.78744906,0.68948644,0.5381759,0.526114,0.45880952,0.52820265,0.7691857,0.45739853,0.76518095,0.28037187,0.6505437,0.41445842,0.020745732,0.0
0.9132623,0.4404116,0.94167495,0.33071804,0.75671804,0.2725237,0.5656473,0.6722382,0.6229145,0.66797274,0.30704135,0.69268495,0.4355766,0.90780294,0.58979946,0.7645817,0.80280465,0.7683074,0.502126,0.51181155,0.4529709,0.5067976,0.7681709,0.36488014,0.7118385,0.21039651,0.63152266,0.3880747,0.00034878764,0.0
0.97000825,0.41638696,0.9202975,0.3575692,0.72129554,0.25198486,0.55267876,0.6733035,0.6276926,0.66727793,0.12896203,0.86484975,0.54706,0.8012495,0.56843525,0.7786835,0.7800728,0.7056548,0.44494337,0.51064295,0.45481554,0.519066,0.7784042,0.5082515,0.7457938,0.19336739,0.66025597,0.41722322,0.0012953116,0.0
0.8982815,0.44092593,0.92427504,0.24246591,0.73799866,0.22902308,0.56737745,0.6720716,0.6207454,0.6687315,0.10517577,0.8059274,0.24597986,0.81650186,0.4893044,0.7654057,0.7866491,0.6763362,0.45782247,0.5140176,0.45130473,0.48810902,0.777482,0.50513434,0.6870261,0.35501376,0.66447276,0.4438529,0.0006483041,0.0
0.88902926,0.4384733,0.95814544,0.46523127,0.7289896,0.2676526,0.55927074,0.6739625,0.57903844,0.7060113,0.13993403,0.8271623,0.503557,0.7916599,0.6155295,0.76132685,0.7964794,0.7154456,0.5584658,0.51387644,0.4531471,0.53580266,0.79233843,0.5655186,0.65269816,0.30352834,0.6248912,0.36343968,0.0036668081,0.0
0.9234159,0.41755423,0.9289195,0.16907698,0.73517674,0.23383747,0.56030023,0.673726,0.54207516,0.6707263,0.15064454,0.7705534,0.30066705,0.82030374,0.6101277,0.84167945,0.79771465,0.5725375,0.42439836,0.511867,0.45474932,0.48952293,0.77996236,0.44017634,0.6688045,0.1452707,0.65341944,0.41251603,0.00081038015,0.0
0.96939975,0.42290628,0.9085633,0.3400302,0.7302169,0.240122,0.55795914,0.67201805,0.58319205,0.67609066,0.29168737,0.8945507,0.5693996,0.8334848,0.59944177,0.8018865,0.76475835,0.72611666,0.4499989,0.51254636,0.4537157,0.49461013,0.78319037,0.5283312,0.72142136,0.14202939,0.65669566,0.4159073,0.0021329205,0.0
0.9737137,0.41929272,0.8882857,0.29677218,0.74084026,0.25123906,0.5579398,0.67299455,0.5904109,0.6767333,0.21843258,0.8465239,0.40664926,0.84454477,0.6128869,0.8184689,0.7597501,0.7394901,0.5164696,0.51035583,0.45055944,0.4656478,0.7801483,0.34776914,0.72245914,0.30608118,0.6498777,0.41148558,0.00034878764,0.0
0.9639263,0.37585884,0.9129019,0.21973786,0.69816875,0.30249912,0.54015386,0.6786085,0.57215154,0.70292085,0.045401588,0.8114898,0.6163351,0.7441231,0.39713037,0.7101565,0.82634884,0.7114575,0.52957577,0.5087838,0.45442364,0.5474676,0.79602,0.3079126,0.5536097,0.25972462,0.65998435,0.39524823,0.012836422,0.0
0.9005683,0.43171307,0.95789397,0.27903014,0.7324445,0.26171184,0.564347,0.67365295,0.5910614,0.65169054,0.11833225,0.83728015,0.6070625,0.7984996,0.6772093,0.8291719,0.7526755,0.7699133,0.35578692,0.515135,0.462089,0.56323147,0.7652865,0.4501124,0.7494769,0.21201749,0.65148777,0.42661792,0.01191194,0.0
0.9065677,0.425069,0.9241824,0.30367038,0.72882754,0.22144736,0.5559632,0.6770906,0.50790435,0.68139833,0.14309068,0.83606637,0.5795539,0.8381408,0.66845876,0.6839577,0.79827356,0.81537014,0.421506,0.5007277,0.451763,0.49109647,0.7809253,0.5560189,0.6364878,0.1844975,0.6593399,0.4134923,0.0017906161,0.0
0.9680582,0.44009364,0.89470273,0.46671247,0.74716246,0.25100332,0.559132,0.67211145,0.6295178,0.65697515,0.25099176,0.7184861,0.64744043,0.8066187,0.4274153,0.7940372,0.86081254,0.70258147,0.3103984,0.5055895,0.447477,0.4687903,0.78201884,0.46913758,0.73418075,0.25399122,0.65461844,0.41933677,0.0004914145,1.0
0.9720392,0.41371614,0.88517934,0.21874094,0.73413163,0.2308634,0.5594988,0.67117685,0.624842,0.65128577,0.31189063,0.89818233,0.465688,0.8491466,0.6878638,0.7307731,0.7861541,0.71077055,0.50596404,0.5086139,0.4586585,0.5466066,0.7747877,0.48334813,0.7806834,0.15347159,0.6582593,0.4125618,0.00012966082,0.0
0.9235149,0.43636164,0.91721404,0.3414613,0.7588115,0.26802105,0.56746155,0.6733111,0.57444847,0.66302556,0.104128025,0.84615415,0.54815304,0.81606,0.55128604,0.7226827,0.79731435,0.6702466,0.5317389,0.51798314,0.4563012,0.5303719,0.7733203,0.36302727,0.6587789,0.2189388,0.6708109,0.43413258,0.0028084535,0.0
0.85628337,0.48170465,0.9587478,0.18442938,0.7846402,0.23739353,0.6131889,0.6091402,0.8310725,0.9124172,0.2927479,0.7736108,0.4670946,0.6118237,0.75081086,0.68415916,0.7123926,0.62678194,0.42302525,0.6713886,0.4224942,0.48836842,0.7573398,0.49344975,0.7165354,0.20266156,0.56918097,0.024819791,0.0013419896,0.0
0.9715735,0.41637358,0.8768053,0.34317884,0.75278616,0.27981123,0.5595981,0.6742823,0.61498183,0.67022556,0.04390557,0.8120305,0.35551685,0.8284852,0.56769013,0.7610524,0.78281987,0.6849685,0.4827174,0.50879043,0.45222023,0.49145776,0.7687454,0.20654525,0.7993935,0.23169355,0.65578336,0.4123834,0.005074925,0.0
0.9144568,0.43670818,0.91144556,0.14327644,0.75102556,0.23337673,0.57180804,0.67017335,0.62708837,0.65378404,0.2835447,0.8696877,0.38779253,0.83327305,0.61237895,0.73806614,0.77197367,0.72306633,0.44653025,0.5204246,0.45809203,0.5578265,0.76820886,0.4417694,0.68576723,0.10766035,0.68534017,0.41620603,0.00012966082,0.0
0.9197115,0.44326997,0.9794864,0.4729137,0.73040956,0.27805832,0.56229943,0.67074233,0.6140411,0.6780441,0.20925382,0.7171175,0.7596392,0.8536728,0.5184926,0.7565585,0.81929713,0.73639774,0.5356415,0.52812576,0.45256317,0.51724505,0.7745659,0.5559525,0.6743318,0.31019422,0.6468445,0.39440867,0.006362457,0.0
0.96272,0.4030574,0.91525745,0.31058693,0.73684317,0.32979906,0.54587144,0.6858618,0.62214214,0.6659796,0.30606055,0.8924799,0.4208133,0.8193863,0.6293751,0.7266742,0.8136613,0.59080696,0.33353385,0.5061621,0.45771298,0.5445705,0.7842144,0.26664963,0.66879696,0.36770496,0.6605712,0.4123773,0.0036875538,0.0
0.9067868,0.44795546,0.9163634,0.2829852,0.7459261,0.23823251,0.5630058,0.6784568,0.6190858,0.63286966,0.22292179,0.7189924,0.6742329,0.88356316,0.5745167,0.79205316,0.82281214,0.6972919,0.37282652,0.5064736,0.45102823,0.47433826,0.78336495,0.4317103,0.6134765,0.27072275,0.648213,0.41892526,0.002577657,0.0
0.9793823,0.40072215,0.8584408,0.17989162,0.7775351,0.37180176,0.5438913,0.6840507,0.6076539,0.6812948,0.24663761,0.690568,0.7353368,0.88077676,0.5845941,0.8595814,0.8027034,0.6491694,0.5458811,0.52221423,0.45002738,0.4640484,0.7832204,0.60058343,0.73671436,0.1735453,0.65216345,0.41311586,0.001605201,0.0
0.97209364,0.39936742,0.903982,0.24600308,0.718764,0.24696276,0.54872966,0.6730998,0.60933816,0.68351614,0.36055386,0.70641154,0.54908043,0.8958733,0.52188337,0.83660865,0.82384264,0.62625235,0.4924854,0.5158222,0.45317292,0.48991266,0.78546214,0.4585549,0.6870108,0.17026228,0.65167546,0.41309553,0.0070574386,0.0
0.9223719,0.4417979,0.9409839,0.3098063,0.7451038,0.2570455,0.5665284,0.6657486,0.6521537,0.66020745,0.18834779,0.74228007,0.85007703,0.8511609,0.46613333,0.746531,0.80918074,0.6939778,0.57020867,0.51942796,0.44709298,0.4722453,0.7771347,0.44257417,0.5997933,0.30783248,0.623664,0.3998131,0.0015546333,0.0
0.96515274,0.41731322,0.88713855,0.34010944,0.7446495,0.25930372,0.5623592,0.6737653,0.5759394,0.67660224,0.26456788,0.8641341,0.40161407,0.85391754,0.6104347,0.78596735,0.77392477,0.6790426,0.45496798,0.5150437,0.4486286,0.43764234,0.78411096,0.37138933,0.7043898,0.1095842,0.65370995,0.4155443,0.012440955,0.0
0.9556489,0.3914234,0.9175372,0.33408847,0.7097091,0.25194487,0.55221033,0.6730261,0.6918598,0.65234643,0.23843841,0.7252916,0.58004785,0.8811098,0.59112054,0.7699688,0.8193593,0.6995488,0.36900076,0.5257346,0.45854798,0.5295368,0.7734162,0.54758763,0.68704605,0.4112797,0.64771456,0.41949263,0.031117301,0.0
0.971102,0.4333271,0.90391624,0.42570168,0.73977065,0.24061306,0.56159574,0.6697843,0.5552214,0.6914953,0.1489325,0.8433539,0.5732784,0.82700694,0.6107813,0.8133156,0.76743084,0.6859392,0.3636316,0.51042837,0.45465493,0.50359625,0.7794627,0.5079026,0.74756265,0.26280153,0.6530326,0.4153693,0.00060681265,0.0
0.97145814,0.42314923,0.8947803,0.31536955,0.7320437,0.22812638,0.55863315,0.6718256,0.5858713,0.67066294,0.29325485,0.8588203,0.38748527,0.82353824,0.6094497,0.81127685,0.7843406,0.7312552,0.46872643,0.50969,0.45132408,0.4723595,0.7849952,0.5230365,0.7033177,0.29268083,0.6506393,0.41463968,0.00016726246,0.0
0.90245163,0.43864793,0.9280354,0.27702668,0.7528748,0.3066104,0.56670344,0.67920434,0.58863676,0.65964055,0.21517867,0.8735131,0.52633977,0.8099765,0.626861,0.6760402,0.83018756,0.5135379,0.33601177,0.5110469,0.4554632,0.53482836,0.7809816,0.3384781,0.63176423,0.34602672,0.6679805,0.4317632,0.006355974,0.0
0.96661127,0.40198007,0.8720491,0.2799661,0.74637294,0.2750745,0.55981076,0.6732473,0.6047349,0.66969806,0.15283234,0.85055435,0.47924414,0.8300556,0.5242691,0.810075,0.7593048,0.7467861,0.58153707,0.5266516,0.45156747,0.4630247,0.7669503,0.20311794,0.7504161,0.38688338,0.6462879,0.41296235,0.02048641,0.0
0.9233145,0.46082744,0.9428822,0.45402902,0.7486759,0.25538045,0.56673074,0.67021096,0.57559156,0.6851532,0.22535495,0.7325921,0.9094103,0.8820943,0.60238105,0.77160144,0.8086557,0.7153774,0.53185886,0.5293988,0.44941998,0.48286796,0.7792518,0.49746212,0.628564,0.26129922,0.68588036,0.43996525,0.000844092,0.0
0.9691963,0.42446697,0.8951905,0.31851006,0.7459821,0.26700336,0.5559834,0.67466563,0.6383675,0.6575408,0.38416374,0.7673789,0.7074822,0.8812364,0.5741296,0.77884096,0.8214577,0.6826746,0.3814472,0.5073038,0.44934574,0.47583926,0.7864962,0.37150928,0.68581724,0.29911572,0.6515398,0.41273382,0.00046418575,0.0
0.9697337,0.43250784,0.9016956,0.42286637,0.7450353,0.25554597,0.56143594,0.671947,0.5539132,0.69010717,0.16377214,0.8455173,0.54789025,0.83088255,0.63265926,0.79520184,0.77765584,0.64091194,0.33687383,0.5086656,0.45277223,0.48837227,0.7833066,0.44960698,0.7264679,0.24543758,0.65409476,0.4149608,0.0008363123,0.0
0.9695068,0.4212227,0.89861965,0.3656196,0.7353303,0.245791,0.56018555,0.6719634,0.60543156,0.6699688,0.15735035,0.85326695,0.40665418,0.82692254,0.54267514,0.731492,0.8012561,0.63596135,0.41681087,0.5057553,0.45430875,0.5139243,0.7780363,0.5120988,0.77115196,0.20955089,0.6568531,0.4143821,0.0014846164,0.0
0.9568473,0.38472185,0.8998744,0.33333924,0.71263224,0.24812111,0.5576655,0.6687893,0.5547591,0.6888382,0.13235061,0.8659965,0.7091006,0.80343676,0.56511265,0.69453,0.7852109,0.79867923,0.3470239,0.5215586,0.45228773,0.484738,0.76854724,0.51124597,0.73871523,0.20118767,0.6555393,0.42430994,0.039799392,0.0
0.9689664,0.41472432,0.9027122,0.32952648,0.7551262,0.34644863,0.54544616,0.6841696,0.67364275,0.6600314,0.31093618,0.76700705,0.7073902,0.87337965,0.45391116,0.7806104,0.80080813,0.74762344,0.42489547,0.51249725,0.4526953,0.50388646,0.78599066,1.0,0.7382904,0.1572809,0.6567068,0.41859204,0.0012953116,0.0
0.84695685,0.45166242,0.8548164,0.37868756,0.7259243,0.23108587,0.52585125,0.6897606,0.5416335,0.56523263,0.35363835,0.73001367,0.5531173,0.5926877,0.32526398,0.63183874,0.6247653,0.62185663,0.5072527,0.51562625,0.46651635,0.5284389,0.7485684,0.4280375,0.71495426,0.18428612,0.6848683,0.43979853,0.0021368102,1.0
0.97209036,0.4250621,0.89820606,0.326774,0.7273312,0.21047956,0.56017774,0.6689247,0.5952566,0.6659037,0.19898407,0.8367544,0.41356245,0.81462526,0.69045705,0.7948231,0.7956584,0.6844366,0.42647102,0.509149,0.4507538,0.47011486,0.7870782,0.5907185,0.7021451,0.29197255,0.651122,0.41658974,0.00011539813,0.0
0.92317104,0.43178323,0.910929,0.14547072,0.7501489,0.22352104,0.5722666,0.6686657,0.62422514,0.6471166,0.23938559,0.84531665,0.30761856,0.83974934,0.5913464,0.76218325,0.7609769,0.7720316,0.49916384,0.5147277,0.45754233,0.54590255,0.7652236,0.43681717,0.6919045,0.10519816,0.67400366,0.40752587,0.00012966082,0.0
0.9256812,0.44539556,0.886881,0.3321449,0.764818,0.25195542,0.5686435,0.6712529,0.62006646,0.6802838,0.32496753,0.76127976,0.7675165,0.9046975,0.48894712,0.74139607,0.80297744,0.73232186,0.4873439,0.5236274,0.45644352,0.54988176,0.7813449,0.37986296,0.5826341,0.19166386,0.70046824,0.45555434,0.0034995456,0.0
